^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2101
!dataset_title = Chitin oligomer chitooctaose effect on seedlings
!dataset_description = Analysis of 14-day-old Col-0 seedlings treated with 1 uM chitooctaose for 3 minutes. Chitooctaose, a chitin oligomer, is released by plant enzymes from the cell wall of many plant fungal pathogens. Results provide insight into the plant defense response to fungal elicitors.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 17722694
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = count
!dataset_reference_series = GSE4746
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS2101_1
!subset_dataset_id = GDS2101
!subset_description = control
!subset_sample_id = GSM107437,GSM107438,GSM107439
!subset_type = agent
^SUBSET = GDS2101_2
!subset_dataset_id = GDS2101
!subset_description = chitooctaose
!subset_sample_id = GSM107440,GSM107441,GSM107442
!subset_type = agent
^DATASET = GDS2101
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM107437 = Value for GSM107437: Arabidopsis_Water-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107438 = Value for GSM107438: Arabidopsis_Water-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107439 = Value for GSM107439: Arabidopsis_Water-30M_rep3; src: Arabidopsis 2-week-old seedlings
#GSM107440 = Value for GSM107440: Arabidopsis_Chitooctaose-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107441 = Value for GSM107441: Arabidopsis_Chitooctaose-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107442 = Value for GSM107442: Arabidopsis_Chitooctaose-30M_rep3; src: Arabidopsis 2-week-old seedlings
!dataset_table_begin
ID_REF	IDENTIFIER	GSM107437	GSM107438	GSM107439	GSM107440	GSM107441	GSM107442
245208_at	LRP1	108.277	71.9974	72.5473	87.331	61.3291	92.1926
245209_at	AT5G12340	76.4354	111.669	60.9537	339.936	231.392	288.696
245210_at	AT5G12350	183.012	166.743	184.124	170.775	157.512	178.072
245211_at	SEC10	572.194	547.424	538.226	517.843	522.767	535.13
245212_at	AT1G44224	13.4374	25.1583	41.6232	8.15327	27.5412	16.7636
245213_at	NPQ4	5136.32	5114.18	5573.6	5523.96	5990.64	5498.99
245214_at	AT1G67855	20.0545	23.8765	19.8509	21.7173	15.7633	19.2237
245215_at	FXG1	489.303	503.369	539.792	497.129	468.045	473.605
245216_at	IMPA-2	1133.92	1035.72	1152.13	1085.94	1089.76	1156.78
245217_at	AT1G38340	66.6844	68.8859	64.6664	74.1647	28.2028	62.0185
245218_s_at	AT1G59218	375.302	310.011	403.742	479.623	412.162	504.235
245219_at	AT1G59124	1362.26	1119.34	1215.47	1717.81	1511.07	1769.02
245220_at	AT1G59171	41.4846	20.4259	18.4999	11.7867	39.9896	10.2338
245221_s_at	AT1G59265	61.4764	52.9593	37.7186	34.7825	41.5334	23.5679
245222_at	AT3G29787	65.326	36.8984	42.6561	61.2248	73.5544	25.8741
245223_at	AT3G29791	66.7626	44.514	68.5086	57.9335	36.7416	57.1565
245224_at	AT3G29796	51.0363	41.793	36.3391	44.2048	49.0368	51.584
245225_at	AT3G29800	104.58	149.292	134.435	111.982	52.2798	94.7219
245226_at	AT3G29970	45.093	45.4749	38.1864	43.8553	61.2546	53.3408
245227_s_at	AT1G08410	164.324	159.575	135.609	103.142	125.104	158.335
245228_at	COBL2	151.588	182.902	133.317	178.813	141.424	174.807
245229_at	AT4G25620	763.929	816.638	808.697	809.543	862.64	785.897
245230_at	AT4G25610	75.0436	67.2287	67.1498	81.5361	61.7959	79.1513
245231_at	AT4G25600	111.455	115.119	130.915	118.552	119.674	105.797
245232_at	ADF7	107.413	40.7175	61.6482	114.962	84.2234	23.7501
245233_at	AT4G25580	34.3433	48.7013	32.5696	35.6712	37.9335	27.7814
245234_at	MYB18	33.8365	63.3324	50.5678	58.3916	45.6342	52.1271
245235_at	AT4G25550	1326.82	1350.25	1356.97	1352.4	1470.86	1122.62
245236_at	MSH3	117.909	130.465	133.906	125.14	132.473	126.407
245237_at	SLK1	76.7861	59.6923	43.7769	60.5034	54.3214	58.4074
245238_at	ACYB-2	2013.26	2515.91	2392.92	2114.24	2284.98	2217.68
245239_at	FWA	36.1275	24.772	32.1952	57.0629	35.599	35.9089
245240_at	AT1G44510	28.9653	36.5031	20.7228	30.5403	28.996	17.637
245241_at	AT1G44478	53.3769	5.14042	22.5023	31.1668	15.9955	30.5724
245242_at	CH1	1251.93	1478.55	1178.73	1072.94	1185.94	1171.73
245243_at	AT1G44414	23.0672	43.4824	36.1846	39.1207	64.4505	72.0376
245244_at	ILL6	94.3514	122.07	112.401	122.501	131.935	136.181
245245_at	hemb2	127.844	117.633	172.504	90.0411	158.029	118.044
245246_at	AT1G44224	53.0957	50.9534	33.2393	53.8173	54.3521	49.6798
245247_at	SCL13	182.262	160.636	177.347	816.48	818.118	847.146
245248_at	ATB' GAMMA	265.857	275.886	274.237	246.684	252.951	266.074
245249_at	ACX1	1479.19	1636.15	1463.06	1614.09	1388.01	1491.79
245250_at	ERF6	116.472	151.945	125.427	3134.95	2909.23	3165.43
245251_at	CBL1	205.807	188.431	205.648	446.458	375.783	462.995
245252_at	ERF-1	271.961	379.58	304.553	1758.62	1416.44	1802.33
245253_at	HPL1	36.852	41.6983	51.9255	39.3829	56.4113	54.7285
245254_at	APS3	420.038	439.572	414.48	743.989	726.222	683.784
245255_at	COP9	707.55	753.025	730.978	782.036	831.622	698.633
245256_at	FAR1	125.488	116.198	104.28	100.867	91.3087	115.951
245257_at	CAM8	35.3343	38.4863	24.3845	33.1765	18.1038	24.2144
245258_at	PEN1	55.6512	41.5949	53.2694	46.3357	60.2696	53.3013
245259_at	PAKRP1	59.8366	23.729	51.4889	47.2224	51.3116	49.2967
245260_at	AT4G16360	529.273	536.489	521.813	486.396	401.278	439.628
245261_at	AT4G14385	262.391	294.669	250.357	290.211	251.729	252.977
245262_at	AT4G16563	103.769	65.8831	112.418	90.5871	72.9878	105.007
245263_at	AT4G17740	653.481	597.76	653.31	584.559	601.551	579.342
245264_at	AT4G17245	476.212	374.163	475.358	444.184	378.473	543.355
245265_at	ACD6	96.1018	174.229	106.555	111.647	162.808	177.156
245266_at	AT4G17070	355.417	335.751	331.875	388.067	351.97	365.946
245267_at	AT4G14060	null	null	null	null	null	null
245268_at	PRMT7	101.461	120.436	87.5802	90.6837	115.325	106.201
245269_at	AT4G14500	587.193	666.82	717.449	580.52	590.482	611.094
245270_at	TUA6	4052.05	3928.7	4084.99	3571.98	3113.4	3776.84
245271_at	AT4G16430	269.551	260.96	311.75	224.989	276.027	273.281
245272_at	AT4G17250	69.2839	60.7239	60.2963	348.397	314.414	331.498
245273_at	AT4G14950	191.235	193.982	211.112	155.215	169.471	176.412
245274_at	AT4G14360	787.301	728.377	868.386	839.804	675.704	918.809
245275_at	BAM5	26.4865	17.5215	24.9252	32.1388	23.29	13.684
245276_at	HB-2	144.326	153.56	137.891	242.748	235.115	238.14
245277_at	IAGLU	962.279	813.292	844.732	675.372	555.398	715.763
245278_at	SYP23	758.797	705.663	719.546	669.005	615.045	663.663
245279_at	AT4G17270	749.773	750.306	740.845	705.196	633.135	711.042
245280_at	VRN2	227.557	214.742	246.812	235.475	216.071	241.483
245281_at	CLA1	2420.8	2248.12	2511.79	2157.1	2427.89	2411.3
245282_at	AT4G14990	480.431	517.452	504.196	412.239	461.888	382.316
245283_at	AT-HSFA5	114.267	109.696	113.66	108.461	86.9676	115.721
245284_at	PDS3	724.783	737.954	675.939	694.886	684.696	711.688
245285_s_at	SBP2	3519.25	3522.68	3576.8	3487.2	3754.02	3348.36
245286_at	OASA1	4731.18	3944.4	4948	5193.91	5287.34	4767.65
245287_at	HISN5B	451.557	443.241	451.151	416.864	412.694	393.012
245288_at	ADA2B	266.57	235.322	259.895	266.905	217.32	248.964
245289_at	AT4G15470	1627.73	1587.35	1676.31	1879.55	1862.81	1846.24
245290_at	AT4G16490	604.465	576.097	613.86	435.402	386.78	426.769
245291_at	AT4G16155	861.237	872.69	938.808	926.553	865.824	691.799
245292_at	AT4G15093	528.477	510.607	481.926	537.852	470.439	475.191
245293_at	AT4G16660	489.05	526.782	516.239	476.256	531.429	555.973
245294_at	CKI1	312.525	281.774	299.565	270.885	265.486	286.465
245295_at	AT4G16100	368.974	409.378	396.345	389.646	408.094	361.37
245296_at	OPT3	454.635	574.436	365.841	415.557	449.88	449.985
245297_at	AT4G16510	175.171	166.772	180.745	165.596	143.887	151.943
245298_at	AT4G15010	298.65	297.506	294.758	277.407	281.004	271.528
245299_at	RAB1C	1940.94	1803.99	1897.55	1831.39	1926.22	1924.67
245300_at	CBL6	66.5314	66.4949	74.1826	75.5758	73.5129	52.3441
245301_at	FPS2	609.361	376.32	576.841	541.136	497.869	547.583
245302_at	KAN3	94.8403	88.3065	92.7916	84.5345	98.6832	95.1481
245303_at	AT4G17010	193.649	154.591	162.398	169.582	128.422	184.84
245304_at	AT4G15630	804.482	787.733	840.504	747.449	828.016	704.55
245305_at	AT4G17215	92.7114	95.7679	137.611	122.308	153.175	99.0576
245306_at	ELIP2	651.934	756.48	417.967	865.37	816.444	670.781
245307_at	AT4G16770	390.853	341.078	358.802	354.791	317.758	382.452
245308_at	AT4G17486	443.74	391.273	445.312	465.986	355.529	436.537
245309_at	AT4G15140	95.1123	135.351	110.959	123.448	106.202	95.304
245310_at	RALFL31	346.395	297.79	361.312	294.153	296.975	330.181
245311_at	AT4G14320	5575.62	5054.93	5586.69	5376.51	4567.39	5815.02
245312_at	AT4G14600	180.535	163.698	182.544	169.894	177.43	148.645
245313_at	AT4G15420	304.423	334.346	294.053	301.876	278.512	301.009
245314_at	AT4G16745	83.119	69.6272	110.092	97.6679	113.155	74.9098
245315_at	PBD2	1291.79	1175.44	1240.71	1179.05	1161.47	1296.01
245316_at	AT4G14000	589.748	636.3	576.944	570.262	523.741	504.11
245317_at	AT4G15610	657.265	842.992	733.631	760.712	799.383	654.294
245318_at	AT4G16980	4720.66	4382.68	4758.21	4541.48	4607.5	4552.65
245319_at	AT4G16146	451.616	300.005	538.143	457.469	357.859	414.492
245320_at	AT4G16444	582.688	684.181	686.172	660.519	658.666	611.083
245321_at	AT4G15545	3416.95	3569.47	3281.52	3214.87	3325.26	3254.58
245322_at	AT4G14815	43.0829	55.3357	50.3157	45.6644	48.4203	39.2188
245323_at	AT4G16500	1521.18	1387.6	1522.28	1697.63	1521.95	1756.78
245324_at	AT4G17260	513.056	510.634	465.636	582.849	453.626	492.253
245325_at	XTH15	333.547	331.622	389.342	285.541	299.147	294.308
245326_at	AT4G14100	573.967	581.675	588.944	628.038	558.565	597.385
245327_at	AT4G16850	159.711	134.676	214.783	172.085	165.529	165.894
245328_at	AHL20	201.709	247.353	190.436	215.513	173.502	171.973
245329_at	XBAT34	153.826	235.247	169.752	2149.33	2319.98	1991.82
245330_at	AT4G14930	597.149	648.818	556.617	607.263	618.471	549.642
245331_at	bHLH104	602.997	519.481	558.127	611.147	471.446	626.689
245332_at	AT4G15940	985.105	969.499	1067.17	1095.84	1124.45	1110.67
245333_at	AT4G14615	1451.28	1543.63	1652.74	1484.67	1553.44	1346.27
245334_at	RALFL33	1154.35	1453.62	1281.98	1821.12	2162.47	1801.1
245335_at	ATOEP16-2	32.2928	25.4483	17.0735	32.2568	25.1596	21.9188
245336_at	RGF6	349.398	292.891	375.542	261.622	232.725	310.241
245337_at	HINT4	289.128	320.056	294.988	306.12	293.018	263.438
245338_at	AT4G16442	303.585	270.908	285.196	267.839	228.881	273.408
245339_at	COBL7	284.422	258.932	371.42	369.142	319.069	274.231
245340_at	AT4G14420	1164.37	1215.84	1233.11	1207.34	1218.31	1280.08
245341_at	AT4G16447	100.64	104.928	111.715	48.1474	45.9873	44.0736
245342_at	AT4G16720	6693.32	5734.99	6552.54	6817.37	6220.75	6197.97
245343_at	AT4G15830	300.59	252.742	296.42	307.275	269.039	287.602
245344_at	AT4G15475	279.003	252.075	276.044	265.146	190.285	264.146
245345_at	AT4G16640	34.0724	41.9603	92.9857	60.936	117.612	48.0536
245346_at	CT-BMY	1837.97	1126.67	1543.8	1733.07	2132.63	2009.34
245347_at	AT4G14890	1819.28	1665.93	1854.6	1744.06	1773.68	1756.7
245348_at	TPS5	355.764	350.659	356.822	313.099	269.673	290.216
245349_at	MES16	96.4079	130.327	95.418	107.952	93.6617	102.998
245350_at	AT4G16830	957.011	790.165	997.432	928.169	867.664	982.352
245351_at	CKB2	1157.8	1004.33	1150.94	1019.81	984.214	1117.75
245352_at	UGT84A3	307.423	273.016	294.7	245.634	240.683	249.971
245353_at	AT4G16000	90.8643	106.565	96.9502	89.2267	83.4097	75.3859
245354_at	LIL3:1	2733.51	2473.28	2799.32	2346.73	2402.96	2560.29
245355_at	AT4G17390	7006.49	6718.13	6754.6	6958.93	6915.86	6885.37
245356_at	MEE58	9312.33	9392.42	8765.04	8954.79	9042.27	9047.91
245357_at	AT4G17560	2564.75	1943.49	2894.24	2595.76	2684.43	2630.07
245358_at	PRL1	522.706	458.65	457.749	460.239	365.495	528.344
245359_at	IBR10	1339.16	1371.8	1174.55	1327.84	1291.04	1306.95
245360_at	AT4G16330	558.347	533.337	543.353	507.154	553.303	489.685
245361_at	AT4G17790	462.856	482.845	439.063	405.285	393.187	356.297
245362_at	HAT1	350.912	305.175	373.567	292.044	366.232	344.338
245363_at	AT4G15120	34.8272	54.3559	53.4211	82.1047	57.7531	81.0999
245364_at	AT4G15790	228.836	232.015	237.469	207.858	221.78	230.349
245365_at	AT4G17720	396.227	360.922	397.736	394.235	282.162	397.235
245366_at	MAPR4	370.315	292.957	350.924	342.776	323.356	363.064
245367_at	NRPB9B	234.357	258.343	256.38	271.32	219.825	272.46
245368_at	AT4G15510	389.313	369.195	401.72	329.8	375.273	360.134
245369_at	AT4G15975	38.7311	38.4232	31.585	503.475	448.905	575.407
245370_at	AT4G16840	194.572	189.39	232.66	234.37	193.076	231.402
245371_at	AT4G15750	102.621	145.677	100.462	108.971	123.388	97.1547
245372_at	AT4G15000	5756.39	5173.1	5711.46	5819.28	5624.89	5698.75
245373_s_at	ARD1	2683.84	2801.44	2779.54	2864.88	2550.72	2552.21
245374_at	AT4G17620	480.129	404.58	589.622	501.348	529.745	475.277
245375_at	AT4G17660	18.8623	26.7712	7.65388	48.055	57.7331	35.6455
245376_at	AT4G17690	52.7885	29.3373	58.4576	39.8396	45.6561	30.645
245377_at	AT4G17700	65.0049	30.4395	28.6914	39.6266	47.1878	97.2134
245378_at	HDG4	75.1149	95.2547	102.058	107.933	106.886	83.5863
245379_at	HSF1	86.6921	96.7792	86.6975	76.0034	73.3668	60.0171
245380_at	AT4G17760	46.4096	37.0597	37.8256	46.7737	41.4859	45.0164
245381_at	MYB39	61.3077	92.7976	80.6368	82.8776	90.0393	60.8931
245382_at	AT4G17800	191.358	143.79	175.476	169.358	138.179	157.454
245383_at	AT4G17810	219.569	239.173	227.439	233.279	243.511	210.956
245384_at	AT4G16790	132.741	116.911	153.983	123.347	116.053	95.7477
245385_at	AT4G14020	602.217	556.52	569.321	595.129	525.655	673.808
245386_at	RALFL32	418.637	487.373	410.906	383.242	367.445	345.84
245387_at	AT4G17520	1377.38	1019.68	1488.04	1228.14	1128.01	1615.75
245388_at	AT4G16410	2738.48	2962.04	2959.4	2698.51	2672.26	2574.67
245389_at	AT4G17480	46.6538	120.602	61.747	32.9381	51.872	54.0814
245390_at	AT4G17650	281.837	228.911	249.364	312.779	259.413	270.928
245391_at	ATG8F	2094.61	1724.29	2261.38	1868.75	1636.23	2148.21
245392_at	AT4G15680	461.307	629.405	528.426	356.187	353.284	302.247
245393_at	AT4G16260	4354.69	4206.65	4264.84	5268.77	4502.23	4468.14
245394_at	AT4G16450	3072.25	3070.28	3107.04	3161	2919.12	3187.28
245395_at	AT4G17420	252.161	262.318	220.942	218.537	200.956	238.907
245396_at	AT4G14870	1187.85	967.833	1354.43	1071.11	1160.09	1005.29
245397_at	IAA1	163.95	106.954	157.503	126.179	117.094	151.686
245398_at	AT4G14900	363.761	326.478	303.142	310.482	282.687	321.223
245399_at	TIP2;2	672.554	544.555	672.495	557.814	742.158	599.523
245400_at	CLPR4	2984.63	2980.42	2804.21	2826.47	2644.15	2812.38
245401_at	AT4G17670	161.962	160.028	144.453	154.063	113.475	102.838
245402_at	AT4G17585	35.2851	16.6904	19.8406	29.6763	46.9283	13.2961
245403_at	AT4G17590	28.0436	25.956	36.6303	39.4536	22.2162	21.0383
245404_at	AT4G17610	191.646	216.2	211.89	199.824	187.17	173.373
245405_at	AT4G17150	204.213	168.315	203.611	215.222	118.38	207.116
245406_at	RABB1a	27.6723	26.034	24.3408	25.4195	7.6741	30.2397
245407_at	RABB1C	968.659	764.036	1026.56	880.902	946.083	850.647
245408_at	AT4G17180	142.323	131.995	149.33	130.946	127.053	128.741
245409_at	AT4G17200	32.796	46.6212	23.0469	39.5379	49.891	31.3116
245410_at	MAP70-5	35.385	25.1047	31.2898	25.3118	20.6707	40.4857
245411_at	AT4G17240	100.572	78.1788	126.353	125.087	145.743	155.67
245412_at	AT4G17280	115.303	100.278	110.656	110.738	97.6773	125.722
245413_at	NS1	753.697	656.353	745.421	705.632	533.322	721.281
245414_at	AT4G17310	141.498	128.514	127.951	130.429	89.6658	140.017
245415_at	G2484-1	610.827	613.831	616.847	599.966	468.753	708.171
245416_at	AT4G17350	56.1774	44.9401	59.2455	71.9562	55.8924	62.2804
245417_at	AT4G17360	175.981	137.292	172.622	151.35	133.647	137.218
245418_at	AT4G17370	251.058	241.25	267.974	235.429	210.514	259.223
245419_at	MSH4	26.54	44.0985	39.8358	11.7778	19.3798	26.577
245420_at	AT4G17410	62.7344	77.9181	81.8282	82.9855	69.7981	83.3618
245421_at	AT4G17430	286.778	258.785	357.471	285.683	280.32	302.21
245422_at	AT4G17470	78.9397	79.0337	59.9548	73.6654	75.297	55.9884
245423_at	AT4G17483	17.356	48.8959	47.3366	38.1057	56.0608	37.3834
245424_at	AT4G17505	61.2379	170.665	74.6419	84.6244	65.0232	70.1486
245425_at	UCH3	648.975	589.857	603.852	631.857	579.288	533.379
245426_at	AT4G17540	270.133	221.039	297.746	241.327	226.303	244.681
245427_at	AT4G17550	203.007	216.171	230.497	199.732	220.262	227.57
245428_at	GATA26	291.293	283.353	312.19	260.822	262.484	316.949
245429_at	AT4G17580	157.048	115.936	153.112	121.561	179.739	127.395
245430_at	FIP2	250.836	188.005	286.008	202.11	135.814	245.388
245431_at	AT4G17080	321.703	289.912	309.832	268.218	247.105	302.94
245432_at	AT4G17100	728.649	651.615	957.099	786.779	771.73	742.508
245433_at	AT4G17140	489.258	497.76	504.29	493.868	500.434	518.856
245434_at	AT4G17140	332.14	280.251	329.752	316.409	220.942	319.97
245435_at	AT4G17140	88.895	295.14	120.284	84.9928	93.407	119.072
245436_at	AT4G16620	85.0382	63.1624	27.5081	78.4405	76.4808	95.2833
245437_at	AT4G16630	219.143	174.588	226.355	238.943	204.932	245.389
245438_at	AT4G16650	226.646	214.721	232.396	221.742	216.589	247.479
245439_at	AT4G16670	145.88	146.067	135.681	151.524	131.867	142.301
245440_at	AT4G16680	18.285	30.2196	36.0228	19.6566	19.4376	17.3601
245441_at	PSD1	144.606	88.9633	137.026	86.9014	73.5111	84.137
245442_at	AT4G16710	296.943	252.831	287.671	275.993	246.08	226.209
245443_at	TPS02	11.1601	14.4131	20.6974	10.0712	12.5833	6.06441
245444_at	TPS03	56.1687	68.2683	71.9487	50.0035	71.9206	33.2651
245445_at	AT4G16750	69.4753	73.7122	86.6315	71.1591	84.2402	58.8469
245446_at	AT4G16800	507.471	446.261	503.006	467.644	464.994	464.544
245447_at	PLA-I{beta]2	12.257	6.31005	10.1593	92.5305	80.4772	88.856
245448_at	RPP4	214.814	172.572	239.233	391.867	458.181	604.676
245449_at	AT4G16870	115.201	102.667	101.241	93.7664	84.5384	117.395
245450_at	AT4G16880	79.6757	88.2413	88.6027	104.925	135.599	133.166
245451_at	SNC1	343.153	345.901	335.4	475.768	480.789	382.354
245452_at	AT4G16910	10.4562	21.4724	2.91518	17.5009	7.73388	16.5271
245453_at	AT4G16900	37.6007	38.9576	37.2321	42.7963	40.5418	39.4033
245454_at	AT4G16920	58.5768	58.9436	54.992	64.5658	54.1844	74.6456
245455_at	AT4G16930	27.7342	19.6662	22.6612	18.8042	17.6026	23.2243
245456_at	RPP5	594.34	693.19	590.308	794.642	895.283	930.461
245457_s_at	AT4G16960	87.2317	104.083	80.1132	185.466	175.837	194.346
245458_at	AT4G16970	63.2699	43.8366	45.2466	50.1963	14.2107	75.2733
245459_at	AT4G16980	76.9221	147.482	90.5768	97.4962	77.1119	102.421
245460_at	RLM3	888.622	699.814	786.176	840.45	783.143	972.782
245461_at	AT4G17000	92.7391	83.9021	76.9695	85.2814	90.603	104.372
245462_at	AT4G17020	178.778	198.389	180.5	176.578	160.781	183.636
245463_at	EXLB1	226.211	246.827	208.308	229.811	208.379	215.029
245464_at	UGLYAH	266.122	278.524	287.157	256.009	318.174	132.528
245465_at	CSLA01	143.817	79.0886	183.793	146.783	141.964	71.3797
245466_at	AT4G16600	23.6808	30.2577	38.2672	37.6729	23.951	37.483
245467_at	AT4G16610	140.292	137.447	144.833	138.525	116.302	119.209
245468_at	AT4G15980	18.8915	36.21	26.8558	41.8797	40.3331	16.8776
245469_at	AT4G16010	12.2266	6.22171	5.46168	1.88101	6.88299	9.97184
245470_at	AT4G16020	42.5765	67.5154	65.2478	60.3665	65.9349	64.864
245471_at	AT4G16030	86.5736	64.6645	85.8068	87.679	87.3826	90.6572
245472_at	AT4G16040	55.9948	39.0406	42.9926	29.6702	38.7394	24.0087
245473_at	AT4G16050	70.1197	124.011	138.761	135.402	135.279	99.3553
245474_at	AT4G16060	410.435	321.463	461.119	428.47	402.676	444.943
245475_at	AT4G16080	50.622	60.3877	40.7322	45.3845	61.3158	53.4483
245476_at	AT4G16090	7.84712	28.1167	7.13006	17.2072	21.0455	16.3282
245477_at	RR2	107.065	99.2552	113.577	97.894	118.481	101.754
245478_at	ARA1	323.94	350.69	326.69	297.191	342.722	312.451
245479_at	AT4G16140	422.018	324.94	336.369	385.756	319.376	374.629
245480_at	AT4G16150	311.092	242.543	290.649	263.141	236.434	325.833
245481_at	AT4G16180	634.724	595.551	597.871	613.257	603.656	543.021
245482_at	AT4G16180	537.712	458.651	548.581	531.116	429.419	487.47
245483_at	AT4G16190	2277.01	2407.64	2421.51	2160.79	2110.32	1978.81
245484_at	ECHIA	494.828	540.578	523.602	509.775	459.294	450.709
245485_at	AT4G16230	54.0034	39.3043	44.3968	43.4255	47.4283	44.3823
245486_x_at	AT4G16240	113.741	143.664	134.035	136.156	147.851	137.258
245487_at	PHYD	250.591	253.347	255.247	247.085	221.446	255.919
245488_at	AT4G16270	51.3889	34.8382	62.6032	42.6214	54.6636	38.5739
245489_at	FCA	169.317	145.32	147.922	158.066	161.956	162.995
245490_at	LDL3	87.257	75.2632	107.884	89.9512	82.1512	74.6914
245491_at	LDL3	158.457	161.542	167.6	177.701	169.494	148.397
245492_at	SPK1	316.463	267.63	286.46	279.519	267.784	308.946
245493_at	AT4G16380	197.817	174.106	265.626	190.132	187.34	253.769
245494_at	AT4G16390	1309.62	1128.93	1486.66	1260.83	1300.26	1328.21
245495_at	AT4G16400	56.1699	56.9009	72.1285	81.5891	79.2679	48.8711
245496_at	AT4G16440	261.194	237.048	255.476	277.712	178.076	264.636
245497_at	AT4G16460	50.334	46.4352	46.1189	45.971	52.7008	43.3654
245498_at	AT4G16470	127.047	131.658	140.236	106.765	104.931	129.045
245499_at	INT4	117.479	135.611	129.144	114.304	134.014	129.586
245500_at	AT4G15590	103.833	141.495	118.596	97.6954	97.6766	99.2658
245501_at	AT4G15620	136.568	153.479	126.679	134.524	104.614	132.135
245502_at	AT4G15640	632.568	668.5	631.245	634.011	553.784	617.931
245503_at	AT4G15650	31.6189	44.1489	20.6152	43.7711	5.80837	20.3918
245504_at	AT4G15660	163.375	178.386	178.503	139.307	92.3575	169.789
245505_at	AT4G15690	476.545	501.775	490.975	436.214	268.947	433.792
245506_at	AT4G15700	293.24	344.752	322.602	240.774	204.792	273.193
245507_at	AT4G15710	24.1383	25.7939	33.2139	34.8105	44.1964	24.9531
245508_at	AT4G15720	99.3327	81.2835	23.3842	41.3446	114.466	29.4797
245509_at	AT4G15730	84.3525	85.2277	85.8738	88.7115	74.2755	92.7575
245510_at	AT4G15740	90.0149	81.5959	90.015	86.834	99.9722	59.3424
245511_at	AT4G15755	36.1703	36.986	44.3541	39.5319	39.8507	35.5277
245512_at	AT4G15770	1380.97	1339.19	1329.61	1336.57	1324.19	1293.2
245513_at	VAMP724	700.83	602.528	675.816	618.926	586.364	549.37
245514_at	AT4G15810	108.068	106.692	116.281	112.522	100.043	111.546
245515_at	AT4G15810	113.55	92.3922	152.002	93.8363	55.1733	125.622
245516_at	AT4G15820	136.795	98.8251	158.856	144.026	101.826	141.852
245517_at	AT4G15840	316.771	330.069	309.909	275.137	276.677	290.396
245518_at	RH1	152.994	176.395	169.19	138.352	132.829	161.207
245519_at	AT4G15860	39.9801	62.0682	49.6044	28.0905	45.1089	36.4202
245520_at	TS1	19.8003	13.604	17.8894	15.7125	15.3278	2.88286
245521_at	ESD4	189.607	149.02	186.453	163.454	172.495	187.476
245522_at	AT4G15890	103.559	129.748	129.367	128.857	151.471	138.016
245523_at	DI21	1142.37	1167.11	974.538	1222.92	793.591	941.17
245524_at	AT4G15920	874.73	916.36	1036.16	1064.38	1086.44	816.379
245525_at	AT4G15930	1113.84	940.36	1271.01	1103.07	1030.45	1147.11
245526_at	NRPD4	257.032	167.519	203.493	192.386	167.476	177.289
245527_at	AT4G15955	156.994	156.952	172.787	146.25	157.259	134.16
245528_at	PPDK	463.131	411.47	495.592	452.6	490.947	595.336
245529_at	MAA3	203.957	163.246	241.203	183.692	236.579	218.483
245530_at	At4g15580	38.5358	26.0485	42.2174	60.7743	33.7673	36.0801
245531_at	scpl30	11.8537	23.7056	16.3399	23.2899	18.1108	20.5673
245532_at	CYP97B3	742.848	618.439	816.609	698.399	762.578	735.1
245533_at	CCT2	155.535	123.799	160.716	178.107	152.281	197.481
245534_at	AT4G15150	2.55825	74.2066	50.9892	92.1876	30.4128	44.0766
245535_at	AT4G15165	230.477	182.704	265.6	190.158	219.307	172.715
245536_at	SDG2	155.348	149.102	148.84	139.442	140.707	174.227
245537_at	FH3	12.7751	13.6614	14.4808	11.8062	11.552	4.68588
245538_at	FH3	28.504	24.9347	23.4372	26.2822	31.4195	30.662
245539_at	PDR2	63.8703	79.2767	102.908	79.0364	91.9923	86.2648
245540_at	PDR2	101.747	99.8083	111.45	106.467	119.596	88.3281
245541_at	AT4G15240	240.314	256.576	231.469	243.748	250.649	188.776
245542_at	AT4G15250	24.158	24.9042	29.646	29.0428	23.9408	33.7612
245543_at	AT4G15260	132.827	117.401	156.857	164.513	155.296	186.639
245544_at	AT4G15270	98.2578	88.6063	135.197	89.0499	107.382	107.527
245545_at	UGT71B5	66.9542	66.1579	177.385	98.357	59.1767	62.386
245546_at	ATCSLB05	55.495	51.5143	89.9908	71.2294	75.9071	65.4698
